CSID,CaseMasterID,csdate,cstype,PolicePersonID
1865,3397,2025-11-20T14:40:24.727602,B,330
1866,3399,2025-10-03T14:40:24.727973,A,654
1867,3403,2025-10-25T14:40:24.728878,B,116
1868,3409,2025-09-27T14:40:24.730109,A,16
1869,3412,2025-11-25T14:40:24.731056,C,114
1870,3414,2025-04-20T14:40:24.731625,B,147
1871,3415,2026-04-22T14:40:24.731871,A,203
1872,3418,2025-07-01T14:40:24.732584,B,407
1873,3419,2026-08-13T14:40:24.732781,A,119
1874,3420,2026-07-14T14:40:24.732889,B,107
1875,3425,2024-12-21T14:40:24.733675,A,142
1876,3426,2026-09-22T14:40:24.733868,A,412
1877,3427,2025-06-30T14:40:24.733991,C,879
1878,3428,2025-11-20T14:40:24.734245,A,584
1879,3429,2025-03-26T14:40:24.734470,A,971
1880,3430,2026-07-19T14:40:24.734804,A,440
1881,3434,2026-11-18T14:40:24.735573,B,119
1882,3436,2025-01-03T14:40:24.735813,C,201
1883,3439,2026-04-25T14:40:24.736882,B,119
1884,3440,2025-04-25T14:40:24.737055,C,116
1885,3441,2025-05-13T14:40:24.737197,B,889
1886,3442,2025-07-18T14:40:24.737425,A,768
1887,3445,2024-11-07T14:40:24.738099,A,387
1888,3446,2026-06-12T14:40:24.738283,B,215
1889,3448,2026-09-21T14:40:24.738769,C,60
1890,3457,2026-07-10T14:40:24.740712,A,120
1891,3458,2026-11-04T14:40:24.740877,C,96
1892,3460,2025-03-05T14:40:24.741198,C,262
1893,3465,2026-02-06T14:40:24.742050,B,998
1894,3466,2026-05-25T14:40:24.742330,A,83
1895,3467,2025-09-22T14:40:24.742712,A,13
1896,3468,2025-08-08T14:40:24.743037,A,331
1897,3469,2024-10-07T14:40:24.743230,A,611
1898,3470,2025-06-29T14:40:24.743608,A,10
1899,3471,2025-04-23T14:40:24.743816,B,727
1900,3472,2026-05-09T14:40:24.744035,A,109
1901,3474,2026-09-12T14:40:24.744358,C,120
1902,3475,2025-11-21T14:40:24.744646,A,680
1903,3476,2025-03-24T14:40:24.744963,A,106
1904,3477,2024-11-28T14:40:24.745204,B,331
1905,3478,2025-11-05T14:40:24.745424,B,101
1906,3479,2025-01-14T14:40:24.745652,A,355
1907,3480,2025-12-06T14:40:24.745856,B,100
1908,3482,2026-08-19T14:40:24.746223,C,913
1909,3484,2026-03-12T14:40:24.746662,C,103
1910,3485,2025-01-02T14:40:24.746962,A,662
1911,3486,2026-06-11T14:40:24.747203,B,108
1912,3487,2026-07-09T14:40:24.747463,A,108
1913,3488,2026-11-02T14:40:24.747717,A,424
1914,3489,2026-06-09T14:40:24.747990,A,93
1915,3490,2025-12-21T14:40:24.748195,B,512
1916,3499,2026-05-13T14:40:24.750268,B,4
1917,3500,2025-01-16T14:40:24.750443,A,91
1918,3501,2026-06-03T14:40:24.750740,B,119
1919,3505,2024-12-08T14:40:24.751917,A,71
1920,3508,2026-08-09T14:40:24.752632,C,719
1921,3510,2025-01-06T14:40:24.753052,A,81
1922,3514,2025-08-31T14:40:24.754239,A,112
1923,3515,2026-01-24T14:40:24.754387,A,195
1924,3516,2026-09-11T14:40:24.754740,C,97
1925,3517,2026-08-04T14:40:24.755108,A,206
1926,3518,2025-08-30T14:40:24.755419,A,195
1927,3519,2026-10-26T14:40:24.755599,A,103
1928,3520,2025-05-02T14:40:24.756005,A,175
1929,3523,2025-02-10T14:40:24.756805,A,539
1930,3524,2026-03-20T14:40:24.757097,C,103
1931,3525,2025-07-07T14:40:24.757363,C,1013
1932,3527,2025-03-13T14:40:24.757875,B,20
1933,3529,2026-02-12T14:40:24.758298,C,657
1934,3531,2026-02-20T14:40:24.758880,A,765
1935,3533,2026-02-19T14:40:24.759293,B,108
1936,3535,2026-06-30T14:40:24.759782,C,232
1937,3538,2026-04-14T14:40:24.760505,C,103
1938,3539,2025-11-04T14:40:24.760778,A,282
1939,3540,2026-03-30T14:40:24.761061,C,118
1940,3541,2025-08-20T14:40:24.761224,A,120
1941,3542,2026-04-06T14:40:24.761382,B,117
1942,3543,2026-08-07T14:40:24.761688,C,119
1943,3546,2026-05-01T14:40:24.762222,A,737
1944,3547,2025-04-02T14:40:24.762363,C,388
1945,3550,2026-05-14T14:40:24.763045,A,179
1946,3552,2026-04-09T14:40:24.763321,C,438
1947,3554,2026-07-26T14:40:24.764045,C,79
1948,3555,2026-10-19T14:40:24.764317,A,96
1949,3558,2025-04-24T14:40:24.765079,A,203
1950,3560,2026-07-13T14:40:24.765710,A,108
1951,3562,2025-08-31T14:40:24.766128,C,93
1952,3563,2026-03-19T14:40:24.766434,A,1045
1953,3564,2025-08-01T14:40:24.766740,A,367
1954,3565,2025-06-23T14:40:24.766875,B,98
1955,3568,2026-01-19T14:40:24.767716,B,96
1956,3569,2025-02-19T14:40:24.768017,A,1010
1957,3571,2025-06-02T14:40:24.768584,C,95
1958,3572,2026-09-09T14:40:24.768803,C,21
1959,3575,2025-07-29T14:40:24.769266,B,25
1960,3576,2025-10-22T14:40:24.769503,A,416
1961,3577,2025-04-07T14:40:24.769679,C,150
1962,3581,2026-07-31T14:40:24.770722,A,480
1963,3582,2025-09-13T14:40:24.770938,A,95
1964,3584,2025-06-24T14:40:24.771271,C,106
1965,3585,2025-09-01T14:40:24.771607,B,941
1966,3586,2025-09-19T14:40:24.772028,A,37
1967,3588,2026-04-29T14:40:24.772361,C,3
1968,3589,2026-05-11T14:40:24.772667,C,150
1969,3590,2026-06-12T14:40:24.772809,A,539
1970,3592,2026-01-29T14:40:24.773381,A,7
1971,3593,2024-09-22T14:40:24.773731,B,138
1972,3595,2026-07-10T14:40:24.774246,B,96
1973,3596,2025-10-10T14:40:24.774467,A,96
1974,3597,2026-08-01T14:40:24.774741,A,727
1975,3599,2025-05-14T14:40:24.775250,C,332
1976,3600,2025-08-27T14:40:24.775377,A,462
1977,3601,2024-10-12T14:40:24.775518,B,211
1978,3604,2025-09-09T14:40:24.776287,C,293
1979,3606,2026-08-23T14:40:24.776752,C,94
1980,3608,2025-11-28T14:40:24.777350,B,115
1981,3610,2026-01-14T14:40:24.777664,A,437
1982,3612,2026-10-29T14:40:24.777988,C,107
1983,3613,2026-01-28T14:40:24.778280,A,1068
1984,3616,2026-01-10T14:40:24.778998,C,614
1985,3617,2024-09-14T14:40:24.779132,C,340
1986,3618,2025-08-17T14:40:24.779265,A,100
1987,3619,2026-12-01T14:40:24.779749,B,113
1988,3620,2026-12-16T14:40:24.780077,B,103
1989,3621,2026-08-18T14:40:24.780358,A,723
1990,3622,2026-08-29T14:40:24.780644,B,580
1991,3624,2026-02-05T14:40:24.781066,C,1037
1992,3625,2025-01-21T14:40:24.781331,A,12
1993,3626,2026-11-10T14:40:24.781695,A,326
1994,3627,2026-10-14T14:40:24.781917,A,805
1995,3628,2026-09-02T14:40:24.782180,C,775
1996,3631,2026-09-09T14:40:24.783038,C,1047
1997,3634,2025-03-23T14:40:24.783744,A,348
1998,3635,2026-07-08T14:40:24.784122,C,565
1999,3636,2025-11-29T14:40:24.784488,A,63
2000,3637,2025-12-18T14:40:24.784809,B,91
2001,3639,2025-05-05T14:40:24.785263,C,850
2002,3642,2025-05-22T14:40:24.786082,A,61
2003,3643,2025-09-23T14:40:24.786337,C,939
2004,3644,2024-11-26T14:40:24.786528,B,355
2005,3646,2026-06-05T14:40:24.786983,B,109
2006,3648,2025-08-13T14:40:24.787299,A,766
2007,3650,2026-01-17T14:40:24.787922,A,168
2008,3652,2026-10-10T14:40:24.788274,A,93
2009,3653,2026-01-30T14:40:24.788489,A,114
2010,3654,2025-03-11T14:40:24.788665,A,751
2011,3656,2026-02-06T14:40:24.789037,A,32
2012,3658,2026-08-14T14:40:24.789633,A,110
2013,3660,2026-04-27T14:40:24.790162,C,1067
2014,3662,2026-06-28T14:40:24.790497,A,839
2015,3663,2025-10-27T14:40:24.790693,A,54
2016,3664,2026-10-12T14:40:24.791013,A,97
2017,3665,2025-03-24T14:40:24.791130,A,97
2018,3666,2026-03-03T14:40:24.791277,C,6
2019,3668,2026-07-01T14:40:24.791952,A,107
2020,3669,2025-01-01T14:40:24.792330,A,883
2021,3673,2025-08-08T14:40:24.793379,A,423
2022,3678,2026-03-04T14:40:24.794699,B,21
2023,3680,2025-08-31T14:40:24.795414,C,604
2024,3683,2025-03-08T14:40:24.796088,A,587
2025,3686,2025-04-23T14:40:24.796845,B,539
2026,3687,2026-06-27T14:40:24.796994,A,54
2027,3688,2026-10-21T14:40:24.797193,B,112
2028,3689,2026-05-16T14:40:24.797486,C,135
2029,3691,2026-03-23T14:40:24.798111,A,108
2030,3692,2026-06-18T14:40:24.798378,A,240
2031,3693,2026-08-21T14:40:24.798734,A,119
2032,3694,2026-09-18T14:40:24.798882,B,100
2033,3695,2024-11-29T14:40:24.799064,A,92
2034,3696,2025-03-23T14:40:24.799304,A,95
2035,3699,2025-08-19T14:40:24.800060,B,585
2036,3702,2026-07-11T14:40:24.800644,C,118
2037,3703,2025-09-22T14:40:24.800831,A,302
2038,3704,2026-02-01T14:40:24.801030,A,733
2039,3705,2025-10-26T14:40:24.801291,B,69
2040,3706,2026-10-24T14:40:24.801525,B,117
2041,3708,2025-06-06T14:40:24.802137,C,594
2042,3709,2026-03-27T14:40:24.802443,A,532
2043,3710,2026-02-03T14:40:24.802608,A,972
2044,3713,2026-04-04T14:40:24.803512,C,118
2045,3714,2024-12-27T14:40:24.803924,A,120
2046,3716,2024-12-18T14:40:24.804476,B,901
2047,3718,2026-08-17T14:40:24.805070,B,594
2048,3721,2025-05-15T14:40:24.805784,C,953
2049,3722,2024-12-21T14:40:24.805930,B,14
2050,3726,2025-07-14T14:40:24.807034,A,116
2051,3727,2025-10-30T14:40:24.807276,C,139
2052,3729,2025-01-16T14:40:24.807591,C,496
2053,3730,2024-11-24T14:40:24.807987,C,914
2054,3731,2024-09-13T14:40:24.808318,C,200
2055,3733,2026-08-08T14:40:24.808705,A,587
2056,3734,2025-12-21T14:40:24.809027,C,10
2057,3738,2026-10-03T14:40:24.809846,A,101
2058,3740,2026-10-13T14:40:24.810622,C,297
2059,3741,2024-11-11T14:40:24.810777,A,114
2060,3743,2025-06-17T14:40:24.811185,C,90
2061,3745,2025-03-17T14:40:24.811667,C,1021
2062,3746,2026-01-11T14:40:24.811783,A,188
2063,3747,2026-09-02T14:40:24.812074,C,115
2064,3751,2024-12-29T14:40:24.813066,A,221
2065,3752,2026-08-23T14:40:24.813275,A,196
2066,3754,2025-07-03T14:40:24.813571,A,103
2067,3756,2026-04-03T14:40:24.814176,B,356
2068,3758,2025-12-12T14:40:24.814658,A,86
2069,3761,2024-12-01T14:40:24.815390,C,62
2070,3762,2026-05-08T14:40:24.815676,A,256
2071,3763,2026-11-13T14:40:24.815938,A,100
2072,3769,2026-09-01T14:40:24.817243,C,119
2073,3770,2024-11-25T14:40:24.817484,B,93
2074,3773,2025-07-31T14:40:24.818102,A,1029
2075,3774,2025-02-04T14:40:24.818370,A,1043
2076,3776,2026-09-01T14:40:24.818777,C,115
2077,3777,2026-09-03T14:40:24.819087,A,112
2078,3778,2026-04-18T14:40:24.819325,A,118
2079,3779,2024-10-21T14:40:24.819634,B,1005
2080,3781,2024-09-12T14:40:24.820131,A,93
2081,3784,2026-07-10T14:40:24.820933,C,110
2082,3791,2026-08-01T14:40:24.823026,A,120
2083,3793,2025-03-01T14:40:24.823605,A,825
2084,3794,2026-04-18T14:40:24.823877,A,97
2085,3796,2026-08-03T14:40:24.824384,A,147
2086,3798,2025-11-09T14:40:24.825034,A,108
2087,3799,2026-05-16T14:40:24.825232,B,116
2088,3800,2025-02-25T14:40:24.825465,B,1044
2089,3801,2026-06-11T14:40:24.825764,C,840
2090,3804,2026-06-16T14:40:24.826277,A,1013
2091,3805,2025-12-13T14:40:24.826414,C,28
2092,3806,2024-11-16T14:40:24.826816,A,67
2093,3809,2025-08-20T14:40:24.827701,C,930
2094,3811,2025-07-21T14:40:24.828638,A,965
2095,3812,2024-10-14T14:40:24.828920,A,588
2096,3813,2026-04-17T14:40:24.829047,C,1008
2097,3816,2026-05-25T14:40:24.829589,C,116
2098,3818,2026-05-12T14:40:24.829953,C,100
2099,3819,2026-05-18T14:40:24.830247,C,705
2100,3820,2025-05-28T14:40:24.830620,B,103
2101,3821,2026-05-08T14:40:24.830915,A,94
2102,3822,2025-07-30T14:40:24.831223,C,745
2103,3823,2026-11-13T14:40:24.831439,A,116
2104,3825,2025-08-08T14:40:24.831957,C,11
2105,3828,2024-10-30T14:40:24.832880,A,410
2106,3829,2026-07-19T14:40:24.833077,A,850
2107,3830,2025-02-13T14:40:24.833351,B,929
2108,3833,2026-06-23T14:40:24.834121,A,453
2109,3839,2026-05-02T14:40:24.836070,C,221
2110,3840,2026-01-08T14:40:24.836239,C,280
2111,3843,2025-05-13T14:40:24.836962,C,336
2112,3844,2024-10-12T14:40:24.837296,C,563
2113,3846,2025-04-30T14:40:24.837826,A,85
2114,3848,2025-03-24T14:40:24.838346,B,104
2115,3854,2025-06-03T14:40:24.839639,A,271
2116,3857,2025-01-05T14:40:24.840299,A,692
2117,3858,2025-09-18T14:40:24.840503,B,19
2118,3860,2026-06-11T14:40:24.841232,A,739
2119,3861,2025-01-01T14:40:24.841612,A,118
2120,3868,2026-07-15T14:40:24.843424,A,195
2121,3869,2026-07-19T14:40:24.843762,C,711
2122,3870,2025-12-24T14:40:24.844174,C,114
2123,3877,2026-08-12T14:40:24.846233,A,112
2124,3878,2026-01-24T14:40:24.846362,B,303
2125,3880,2025-06-03T14:40:24.846999,C,730
2126,3883,2026-08-20T14:40:24.847764,A,880
2127,3884,2025-06-19T14:40:24.848099,A,100
2128,3886,2025-04-02T14:40:24.848594,C,68
2129,3887,2025-07-26T14:40:24.848856,B,689
2130,3888,2025-12-10T14:40:24.849178,A,306
2131,3891,2026-10-21T14:40:24.849946,A,428
2132,3892,2026-01-16T14:40:24.850195,A,675
2133,3893,2025-02-18T14:40:24.850396,A,119
2134,3895,2024-11-08T14:40:24.850801,C,228
2135,3896,2026-09-20T14:40:24.851074,B,519
2136,3897,2026-08-05T14:40:24.851390,C,566
2137,3902,2026-08-29T14:40:24.852709,A,99
2138,3904,2026-01-11T14:40:24.853424,A,351
2139,3907,2026-07-24T14:40:24.854198,B,104
2140,3908,2026-06-17T14:40:24.854502,A,679
2141,3910,2025-07-16T14:40:24.855367,A,136
2142,3912,2025-08-19T14:40:24.856000,B,130
2143,3915,2025-02-28T14:40:24.856852,A,94
2144,3916,2026-01-09T14:40:24.857182,C,72
2145,3922,2026-04-23T14:40:24.858802,C,967
2146,3923,2025-01-09T14:40:24.859259,A,6
2147,3925,2025-03-03T14:40:24.859957,A,362
2148,3926,2026-05-20T14:40:24.860116,B,101
2149,3927,2025-03-02T14:40:24.860341,C,70
2150,3929,2025-11-11T14:40:24.861026,A,855
2151,3932,2024-11-12T14:40:24.861825,A,740
2152,3933,2026-01-21T14:40:24.862127,A,332
2153,3935,2025-05-28T14:40:24.862862,A,182
2154,3936,2025-08-23T14:40:24.863223,B,2
2155,3937,2026-09-03T14:40:24.863382,B,120
2156,3940,2025-03-28T14:40:24.863927,A,241
2157,3942,2026-09-07T14:40:24.864427,C,119
2158,3943,2024-12-23T14:40:24.864673,A,451
2159,3944,2026-07-26T14:40:24.864878,A,370
2160,3947,2026-02-27T14:40:24.865952,C,103
2161,3948,2025-11-27T14:40:24.866150,B,942
2162,3952,2025-07-05T14:40:24.867101,A,116
2163,3953,2026-11-25T14:40:24.867433,B,1046
2164,3954,2026-10-12T14:40:24.867628,A,107
2165,3958,2026-08-10T14:40:24.868671,A,105
2166,3959,2026-07-29T14:40:24.868920,C,985
2167,3960,2026-04-25T14:40:24.869209,A,335
2168,3961,2026-06-06T14:40:24.869612,A,101
2169,3962,2026-09-12T14:40:24.869765,C,363
2170,3963,2025-10-28T14:40:24.870039,B,111
2171,3965,2025-05-22T14:40:24.870415,A,298
2172,3968,2026-06-03T14:40:24.870999,A,850
2173,3970,2025-02-15T14:40:24.871573,A,547
2174,3972,2025-10-24T14:40:24.872318,A,730
2175,3974,2026-04-21T14:40:24.872777,C,119
2176,3977,2026-10-05T14:40:24.873812,A,120
2177,3980,2026-09-11T14:40:24.874844,A,1003
2178,3982,2026-04-18T14:40:24.875468,A,101
2179,3984,2025-12-06T14:40:24.876101,A,167
2180,3986,2026-07-26T14:40:24.876611,B,94
2181,3987,2025-11-28T14:40:24.876863,C,94
2182,3990,2025-02-25T14:40:24.877382,A,476
2183,3992,2025-12-31T14:40:24.878011,C,108
2184,3993,2026-06-11T14:40:24.878137,B,97
2185,3994,2026-09-02T14:40:24.878418,C,94
2186,3995,2026-06-03T14:40:24.878825,C,105
2187,3997,2026-08-23T14:40:24.879377,B,94
2188,4000,2025-08-19T14:40:24.880341,A,122
2189,4001,2025-07-03T14:40:24.880479,C,396
2190,4002,2026-05-02T14:40:24.880835,A,353
2191,4003,2025-02-19T14:40:24.881106,B,265
2192,4004,2025-02-26T14:40:24.881395,A,119
2193,4005,2026-06-17T14:40:24.881666,A,93
2194,4008,2026-05-12T14:40:24.882467,A,102
2195,4009,2026-03-19T14:40:24.882654,C,19
2196,4010,2026-12-03T14:40:24.882853,A,120
2197,4011,2025-01-19T14:40:24.883104,A,716
2198,4014,2025-09-17T14:40:24.884069,C,686
2199,4017,2025-08-03T14:40:24.884993,B,112
2200,4018,2026-01-31T14:40:24.885170,C,113
2201,4020,2025-08-31T14:40:24.885762,B,142
2202,4021,2025-02-24T14:40:24.885970,C,738
2203,4025,2026-07-24T14:40:24.886947,C,490
2204,4028,2026-12-04T14:40:24.888049,A,99
2205,4030,2025-04-14T14:40:24.888330,C,19
2206,4032,2025-07-05T14:40:24.888902,A,480
2207,4033,2025-09-12T14:40:24.889176,A,1005
2208,4034,2024-10-30T14:40:24.889583,A,358
2209,4036,2025-05-21T14:40:24.890112,B,105
2210,4039,2024-12-20T14:40:24.890608,B,681
2211,4042,2026-01-09T14:40:24.891090,A,676
2212,4043,2025-05-05T14:40:24.891279,B,614
2213,4044,2026-02-12T14:40:24.891585,A,948
2214,4045,2025-04-27T14:40:24.891746,A,8
2215,4048,2025-08-11T14:40:24.892828,A,274
2216,4049,2025-08-08T14:40:24.893030,A,982
2217,4051,2026-12-05T14:40:24.893420,A,74
2218,4052,2024-09-27T14:40:24.893731,A,822
2219,4053,2024-11-14T14:40:24.893999,A,93
2220,4054,2025-05-26T14:40:24.894166,A,104
2221,4058,2026-04-09T14:40:24.895364,C,225
2222,4059,2026-02-26T14:40:24.895522,B,91
2223,4061,2026-04-25T14:40:24.896229,C,118
2224,4062,2025-07-08T14:40:24.896511,C,100
2225,4064,2026-02-24T14:40:24.897042,C,960
2226,4065,2026-03-06T14:40:24.897171,A,186
2227,4068,2026-10-08T14:40:24.897914,C,1050
2228,4070,2024-11-03T14:40:24.898385,C,47
2229,4071,2026-08-02T14:40:24.898710,A,955
2230,4072,2025-09-18T14:40:24.899017,A,120
2231,4073,2026-06-02T14:40:24.899294,A,205
2232,4075,2025-04-27T14:40:24.899751,C,110
2233,4076,2025-08-13T14:40:24.900057,B,208
2234,4077,2026-10-11T14:40:24.900383,A,27
2235,4079,2025-05-04T14:40:24.900867,B,248
2236,4082,2025-03-05T14:40:24.901671,A,71
2237,4083,2025-06-06T14:40:24.901937,A,103
2238,4084,2025-05-11T14:40:24.902293,A,813
2239,4089,2025-12-22T14:40:24.903474,B,110
2240,4094,2024-12-13T14:40:24.904998,A,146
2241,4095,2025-12-03T14:40:24.905223,A,25
2242,4096,2025-03-04T14:40:24.905583,A,812
2243,4097,2026-11-03T14:40:24.905939,C,454
2244,4100,2026-08-25T14:40:24.906493,C,104
2245,4101,2026-04-28T14:40:24.906758,B,294
2246,4102,2025-08-21T14:40:24.907038,A,117
2247,4103,2026-07-29T14:40:24.907508,A,199
2248,4104,2025-10-06T14:40:24.907904,A,743
2249,4106,2025-03-11T14:40:24.908231,A,236
2250,4108,2024-09-16T14:40:24.908626,C,340
2251,4110,2025-10-18T14:40:24.909013,A,10
2252,4113,2025-08-05T14:40:24.909735,A,350
2253,4115,2026-08-07T14:40:24.910012,A,751
2254,4116,2026-07-28T14:40:24.910279,B,116
2255,4118,2025-04-03T14:40:24.910796,C,878
2256,4119,2025-08-13T14:40:24.910946,A,453
2257,4121,2026-07-16T14:40:24.911681,A,98
2258,4123,2025-06-07T14:40:24.912120,A,969
2259,4124,2025-01-19T14:40:24.912358,B,1070
2260,4127,2025-02-07T14:40:24.912960,A,348
2261,4128,2025-10-12T14:40:24.913386,A,355
2262,4130,2026-08-08T14:40:24.914047,A,108
2263,4131,2026-01-26T14:40:24.914201,A,720
2264,4135,2025-09-05T14:40:24.915673,C,7
2265,4139,2026-08-06T14:40:24.917147,A,114
2266,4141,2025-01-21T14:40:24.917734,C,104
2267,4145,2026-03-31T14:40:24.918921,A,105
2268,4146,2025-07-21T14:40:24.919176,C,1028
2269,4147,2026-03-13T14:40:24.919698,C,684
2270,4148,2026-06-19T14:40:24.920097,C,436
2271,4149,2025-04-28T14:40:24.920386,A,1034
2272,4151,2026-11-11T14:40:24.920820,B,8
2273,4152,2026-04-12T14:40:24.921170,A,9
2274,4153,2026-06-03T14:40:24.921393,A,96
2275,4154,2026-01-06T14:40:24.921640,C,642
2276,4158,2026-02-16T14:40:24.922691,A,95
2277,4160,2026-01-10T14:40:24.923341,B,401
2278,4161,2025-10-30T14:40:24.923811,C,946
2279,4164,2024-08-17T14:40:24.924833,A,303
2280,4165,2025-11-09T14:40:24.925176,A,355
2281,4169,2025-09-30T14:40:24.926510,C,107
2282,4170,2025-07-10T14:40:24.926720,C,690
2283,4171,2025-08-07T14:40:24.926871,A,22
2284,4172,2026-04-19T14:40:24.927070,A,941
2285,4173,2025-07-24T14:40:24.927416,B,802
2286,4174,2026-06-23T14:40:24.927807,C,84
2287,4175,2026-10-07T14:40:24.928113,C,107
2288,4177,2025-02-05T14:40:24.928446,B,77
2289,4180,2025-04-27T14:40:24.929271,B,100
2290,4181,2025-02-17T14:40:24.929714,A,486
2291,4183,2026-09-05T14:40:24.930518,A,235
2292,4184,2025-07-03T14:40:24.930780,A,1019
2293,4185,2025-11-11T14:40:24.930944,A,962
2294,4186,2025-06-16T14:40:24.931104,C,583
2295,4188,2026-05-31T14:40:24.931500,A,1001
2296,4190,2026-05-05T14:40:24.932254,C,865
2297,4191,2025-07-17T14:40:24.932494,A,503
2298,4194,2026-06-17T14:40:24.933250,B,105
2299,4199,2025-03-13T14:40:24.934459,C,375
2300,4200,2026-02-09T14:40:24.934789,A,403
2301,4201,2025-08-22T14:40:24.935132,C,423
2302,4203,2026-10-18T14:40:24.935814,A,113
2303,4206,2026-10-14T14:40:24.936772,A,297
2304,4207,2026-04-17T14:40:24.936931,B,661
2305,4208,2025-09-14T14:40:24.937072,A,1033
2306,4210,2025-11-13T14:40:24.937509,C,714
2307,4211,2026-06-22T14:40:24.937797,B,205
2308,4212,2026-04-09T14:40:24.938137,C,97
2309,4214,2026-03-10T14:40:24.938940,A,109
2310,4216,2025-10-03T14:40:24.939527,B,108
2311,4217,2025-07-08T14:40:24.940045,A,100
2312,4218,2025-06-28T14:40:24.940369,A,82
2313,4219,2026-01-29T14:40:24.940590,C,571
2314,4220,2024-11-02T14:40:24.940687,A,110
2315,4222,2025-02-17T14:40:24.940932,B,445
2316,4223,2026-04-21T14:40:24.941088,A,431
2317,4224,2026-09-12T14:40:24.941380,A,95
2318,4226,2026-05-07T14:40:24.941818,C,648
2319,4229,2026-08-09T14:40:24.942479,C,116
2320,4230,2026-07-14T14:40:24.942745,A,120
2321,4233,2025-05-11T14:40:24.943494,C,720
2322,4235,2026-07-12T14:40:24.944184,C,129
2323,4236,2025-07-15T14:40:24.944655,C,379
2324,4237,2025-06-10T14:40:24.944964,B,104
2325,4240,2026-06-06T14:40:24.946227,A,403
2326,4241,2025-05-12T14:40:24.946503,A,515
2327,4242,2026-05-01T14:40:24.946802,A,209
2328,4243,2026-11-24T14:40:24.947200,C,102
2329,4244,2024-11-23T14:40:24.947345,B,458
2330,4248,2025-03-08T14:40:24.948668,C,205
2331,4252,2025-09-19T14:40:24.949833,A,56
2332,4253,2025-06-03T14:40:24.950118,C,846
2333,4255,2026-01-14T14:40:24.950619,B,1056
2334,4256,2025-07-22T14:40:24.950813,A,386
2335,4258,2026-08-27T14:40:24.951523,B,818
2336,4260,2026-04-29T14:40:24.952235,A,103
2337,4261,2025-11-21T14:40:24.952430,B,983
2338,4262,2026-02-03T14:40:24.952621,C,975
2339,4263,2026-08-09T14:40:24.952797,A,8
2340,4264,2025-12-05T14:40:24.953140,A,928
2341,4266,2026-12-05T14:40:24.953853,A,1049
2342,4267,2026-12-02T14:40:24.954239,B,560
2343,4269,2025-07-12T14:40:24.954730,B,107
2344,4272,2025-01-16T14:40:24.955599,C,789
2345,4273,2026-08-03T14:40:24.956078,A,1031
2346,4274,2025-10-01T14:40:24.956319,A,164
2347,4276,2026-06-08T14:40:24.956922,A,96
2348,4279,2026-08-24T14:40:24.957531,B,105
2349,4281,2026-03-10T14:40:24.957841,A,982
2350,4282,2025-10-06T14:40:24.958251,C,692
2351,4283,2026-10-18T14:40:24.958628,A,78
2352,4285,2026-11-20T14:40:24.959076,A,872
2353,4286,2026-02-28T14:40:24.959478,C,1037
2354,4287,2026-03-03T14:40:24.959744,A,112
2355,4288,2025-04-29T14:40:24.960335,A,782
2356,4289,2025-12-08T14:40:24.960671,A,889
2357,4290,2025-10-29T14:40:24.960933,B,320
2358,4291,2025-05-05T14:40:24.961157,A,72
2359,4297,2026-09-20T14:40:24.963073,A,118
2360,4299,2025-03-10T14:40:24.963502,A,604
2361,4302,2026-05-30T14:40:24.964296,B,729
2362,4303,2026-09-15T14:40:24.964499,A,106
2363,4304,2026-01-27T14:40:24.964728,A,715
2364,4305,2025-04-09T14:40:24.964981,A,375
2365,4306,2024-12-11T14:40:24.965140,A,243
2366,4309,2025-02-25T14:40:24.966253,A,103
2367,4310,2026-03-02T14:40:24.966631,A,706
2368,4311,2026-01-02T14:40:24.966927,A,878
2369,4312,2026-08-13T14:40:24.967129,A,94
2370,4313,2025-10-11T14:40:24.967296,A,100
2371,4314,2025-12-30T14:40:24.967683,A,763
2372,4316,2026-05-12T14:40:24.968402,C,107
2373,4317,2026-11-11T14:40:24.968727,B,1
2374,4322,2026-01-06T14:40:24.970177,C,113
2375,4328,2025-01-16T14:40:24.972004,A,25
2376,4329,2026-02-02T14:40:24.972293,C,94
2377,4330,2026-08-27T14:40:24.972519,A,98
2378,4333,2026-06-06T14:40:24.973330,B,113
2379,4334,2025-10-17T14:40:24.973648,B,90
2380,4336,2025-04-13T14:40:24.974437,C,102
