CaseMasterID,OccuranceFrom,OccuranceTo,PlaceOfOccurance
2809,2024-08-08T06:40:24.601686,2024-08-08T14:40:24.601686,"Gara Marg, Ballari"
2810,2025-08-23T17:40:24.601930,2025-08-25T14:40:24.601930,"Natt Path, Chikkaballapura"
2811,2026-04-02T13:40:24.602226,2026-04-04T14:40:24.602226,"Jha Circle, Kolar"
2812,2025-10-16T22:40:24.602488,2025-10-18T14:40:24.602488,"Bahl Road, Bengaluru Urban"
2813,2025-02-06T19:40:24.602786,2025-02-07T14:40:24.602786,"Pall Road, Raichur"
2814,2025-03-05T23:40:24.603033,2025-03-07T14:40:24.603033,"Murty, Vijayapura"
2815,2026-01-17T14:40:24.603124,2026-01-18T14:40:24.603124,"Soni Street, Belagavi"
2816,2025-12-26T20:40:24.603402,2025-12-28T14:40:24.603402,"Bail Ganj, Haveri"
2817,2025-06-24T16:40:24.603620,2025-06-26T14:40:24.603620,"Bandi Marg, Bengaluru Urban"
2818,2025-03-08T06:40:24.603734,2025-03-10T14:40:24.603734,"Grewal Road, Koppal"
2819,2026-06-24T23:40:24.603825,2026-06-27T14:40:24.603825,"Krish Chowk, Belagavi"
2820,2025-01-06T18:40:24.604119,2025-01-07T14:40:24.604119,"Shenoy Road, Belagavi"
2821,2024-09-27T21:40:24.604325,2024-09-29T14:40:24.604325,"Naik Road, Chitradurga"
2822,2025-04-11T02:40:24.604472,2025-04-12T14:40:24.604472,"Kashyap Marg, Koppal"
2823,2025-04-22T00:40:24.604736,2025-04-24T14:40:24.604736,"Batta Circle, Tumakuru"
2824,2026-03-28T03:40:24.604893,2026-03-30T14:40:24.604893,"Vyas Circle, Dharwad"
2825,2024-12-25T16:40:24.605037,2024-12-28T14:40:24.605037,"Saraf Ganj, Chikkaballapura"
2826,2025-08-07T10:40:24.605149,2025-08-08T14:40:24.605149,"Doshi Street, Belagavi"
2827,2026-05-09T08:40:24.605357,2026-05-10T14:40:24.605357,"Suri Road, Belagavi"
2828,2026-06-02T18:40:24.605580,2026-06-03T14:40:24.605580,"Chauhan Chowk, Belagavi"
2829,2026-04-06T09:40:24.605799,2026-04-08T14:40:24.605799,"Khare Nagar, Chikkaballapura"
2830,2026-06-25T03:40:24.605905,2026-06-27T14:40:24.605905,"Raval Chowk, Hassan"
2831,2025-05-24T13:40:24.606065,2025-05-24T14:40:24.606065,"Chakrabarti, Belagavi"
2832,2025-05-10T03:40:24.606184,2025-05-12T14:40:24.606184,"Zachariah, Kalaburagi"
2833,2026-05-02T10:40:24.606353,2026-05-02T14:40:24.606353,"Sama Ganj, Kalaburagi"
2834,2026-04-25T08:40:24.606475,2026-04-26T14:40:24.606475,"Kashyap Street, Haveri"
2835,2026-04-17T00:40:24.606723,2026-04-19T14:40:24.606723,"Sarma Road, Belagavi"
2836,2025-06-27T12:40:24.606883,2025-06-29T14:40:24.606883,"Narayan Circle, Chitradurga"
2837,2025-04-25T19:40:24.606984,2025-04-28T14:40:24.606984,"Kant Chowk, Belagavi"
2838,2026-03-09T21:40:24.607188,2026-03-10T14:40:24.607188,"Borde Road, Kolar"
2839,2026-03-26T16:40:24.607384,2026-03-28T14:40:24.607384,"Pandya Road, Belagavi"
2840,2026-06-03T21:40:24.607484,2026-06-04T14:40:24.607484,"Pathak Circle, Bagalkote"
2841,2025-02-19T00:40:24.607797,2025-02-21T14:40:24.607797,"Agrawal Path, Belagavi"
2842,2026-01-19T02:40:24.607984,2026-01-21T14:40:24.607984,"Natarajan Street, Dakshina Kannada"
2843,2026-03-13T19:40:24.608109,2026-03-15T14:40:24.608109,"Manne, Belagavi"
2844,2024-08-23T03:40:24.608365,2024-08-23T14:40:24.608365,"Chaudry Marg, Udupi"
2845,2025-05-28T12:40:24.608471,2025-05-28T14:40:24.608471,"Datta Ganj, Tumakuru"
2846,2025-03-11T06:40:24.608785,2025-03-13T14:40:24.608785,"Patla Chowk, Bidar"
2847,2026-02-09T07:40:24.608999,2026-02-10T14:40:24.608999,"Bhargava Marg, Belagavi"
2848,2025-08-13T08:40:24.609254,2025-08-13T14:40:24.609254,"Hari Path, Dakshina Kannada"
2849,2024-10-07T01:40:24.609375,2024-10-08T14:40:24.609375,"Sheth Marg, Ballari"
2850,2024-11-09T15:40:24.609622,2024-11-12T14:40:24.609622,"Halder Marg, Chitradurga"
2851,2025-12-15T05:40:24.609889,2025-12-16T14:40:24.609889,"Bansal Circle, Bengaluru Urban"
2852,2026-01-04T01:40:24.610154,2026-01-06T14:40:24.610154,"Joshi, Chikkaballapura"
2853,2025-02-19T03:40:24.610477,2025-02-21T14:40:24.610477,"Bhandari Ganj, Belagavi"
2854,2026-07-07T09:40:24.610736,2026-07-07T14:40:24.610736,"Sunder Marg, Belagavi"
2855,2024-07-26T09:40:24.610884,2024-07-26T14:40:24.610884,"Rajagopal, Kodagu"
2856,2025-08-17T18:40:24.611133,2025-08-19T14:40:24.611133,"Wadhwa Circle, Chitradurga"
2857,2026-05-30T07:40:24.611282,2026-06-01T14:40:24.611282,"Madan Chowk, Bengaluru Urban"
2858,2025-04-27T11:40:24.611386,2025-04-27T14:40:24.611386,"Samra Circle, Belagavi"
2859,2026-03-05T10:40:24.611605,2026-03-05T14:40:24.611605,"Mallick Chowk, Vijayanagara"
2860,2024-10-29T03:40:24.611716,2024-10-30T14:40:24.611716,"Mahajan Road, Shivamogga"
2861,2026-07-10T18:40:24.611936,2026-07-11T14:40:24.611936,"Shan Nagar, Belagavi"
2862,2025-11-30T13:40:24.612136,2025-12-01T14:40:24.612136,"Sachdev Path, Bagalkote"
2863,2025-01-23T17:40:24.612352,2025-01-24T14:40:24.612352,"Kale, Ramanagara"
2864,2024-12-31T16:40:24.612465,2025-01-02T14:40:24.612465,"Konda Marg, Raichur"
2865,2025-11-17T10:40:24.612811,2025-11-18T14:40:24.612811,"Walla Ganj, Bidar"
2866,2026-04-13T20:40:24.613025,2026-04-14T14:40:24.613025,"Krishnan, Belagavi"
2867,2026-01-07T16:40:24.613230,2026-01-09T14:40:24.613230,"Kunda Ganj, Chitradurga"
2868,2026-03-19T04:40:24.613476,2026-03-21T14:40:24.613476,"Walia Street, Mandya"
2869,2024-08-28T05:40:24.613698,2024-08-28T14:40:24.613698,"Pant Road, Belagavi"
2870,2026-06-23T19:40:24.613947,2026-06-26T14:40:24.613947,"Das Road, Belagavi"
2871,2026-06-07T00:40:24.614139,2026-06-09T14:40:24.614139,"Hora, Belagavi"
2872,2025-02-06T00:40:24.614291,2025-02-07T14:40:24.614291,"Loyal Circle, Koppal"
2873,2025-05-25T08:40:24.614586,2025-05-27T14:40:24.614586,"Korpal Chowk, Bagalkote"
2874,2025-03-22T23:40:24.614829,2025-03-24T14:40:24.614829,"Pingle Marg, Ballari"
2875,2024-08-07T02:40:24.614961,2024-08-08T14:40:24.614961,"Mand Ganj, Vijayanagara"
2876,2025-10-29T15:40:24.615179,2025-10-30T14:40:24.615179,"Nori Ganj, Mandya"
2877,2024-08-28T07:40:24.615366,2024-08-30T14:40:24.615366,"Sha Road, Belagavi"
2878,2026-06-30T15:40:24.615633,2026-07-01T14:40:24.615633,"Murty Path, Udupi"
2879,2025-11-23T23:40:24.615896,2025-11-25T14:40:24.615896,"Sha, Belagavi"
2880,2026-04-17T12:40:24.616181,2026-04-18T14:40:24.616181,"Badal Road, Chamarajanagara"
2881,2025-02-16T11:40:24.616294,2025-02-17T14:40:24.616294,"Taneja Chowk, Belagavi"
2882,2026-06-14T10:40:24.616422,2026-06-15T14:40:24.616422,"Magar Ganj, Belagavi"
2883,2025-09-21T08:40:24.616712,2025-09-23T14:40:24.616712,"Pai Marg, Ballari"
2884,2025-12-23T22:40:24.616881,2025-12-24T14:40:24.616881,"Saxena Path, Davanagere"
2885,2026-04-14T10:40:24.617037,2026-04-16T14:40:24.617037,"Sankaran Circle, Yadgir"
2886,2024-12-11T01:40:24.617157,2024-12-13T14:40:24.617157,"Saini Path, Dharwad"
2887,2026-06-01T09:40:24.617361,2026-06-02T14:40:24.617361,"Narasimhan Chowk, Belagavi"
2888,2026-02-25T04:40:24.617470,2026-02-26T14:40:24.617470,"Bath Street, Raichur"
2889,2026-03-31T12:40:24.617761,2026-03-31T14:40:24.617761,"Misra Street, Bengaluru Rural"
2890,2025-12-31T17:40:24.617927,2026-01-02T14:40:24.617927,"Bir Zila, Yadgir"
2891,2026-05-11T03:40:24.618112,2026-05-12T14:40:24.618112,"Sagar Marg, Belagavi"
2892,2026-02-24T10:40:24.618386,2026-02-24T14:40:24.618386,"Buch Marg, Belagavi"
2893,2025-12-17T11:40:24.618629,2025-12-18T14:40:24.618629,"Purohit Circle, Mysuru"
2894,2025-10-22T01:40:24.618836,2025-10-22T14:40:24.618836,"Mand Road, Tumakuru"
2895,2024-12-26T10:40:24.618996,2024-12-26T14:40:24.618996,"Wali Circle, Gadag"
2896,2024-09-25T07:40:24.619267,2024-09-25T14:40:24.619267,"Sangha Chowk, Chamarajanagara"
2897,2026-05-07T01:40:24.619427,2026-05-07T14:40:24.619427,"Chacko Chowk, Vijayanagara"
2898,2025-06-03T02:40:24.619627,2025-06-05T14:40:24.619627,"Hari Ganj, Mandya"
2899,2025-11-28T15:40:24.619788,2025-11-30T14:40:24.619788,"Dube Nagar, Yadgir"
2900,2024-07-30T11:40:24.620048,2024-07-31T14:40:24.620048,"Wadhwa Ganj, Hassan"
2901,2024-08-09T06:40:24.620224,2024-08-09T14:40:24.620224,"Soman Zila, Bengaluru Urban"
2902,2025-12-12T19:40:24.620380,2025-12-15T14:40:24.620380,"Pillai Street, Ballari"
2903,2024-10-04T17:40:24.620727,2024-10-07T14:40:24.620727,"Kaul Marg, Chitradurga"
2904,2024-08-24T09:40:24.621014,2024-08-26T14:40:24.621014,"Ahuja Chowk, Ramanagara"
2905,2025-05-02T23:40:24.621233,2025-05-04T14:40:24.621233,"Keer Chowk, Kalaburagi"
2906,2024-09-03T16:40:24.621402,2024-09-04T14:40:24.621402,"Nadkarni Street, Belagavi"
2907,2025-12-08T18:40:24.621607,2025-12-09T14:40:24.621607,"Bandi Marg, Kodagu"
2908,2025-03-15T21:40:24.621744,2025-03-17T14:40:24.621744,"Sarraf Nagar, Vijayanagara"
2909,2024-11-07T12:40:24.621923,2024-11-08T14:40:24.621923,"Pathak Zila, Yadgir"
2910,2025-12-08T20:40:24.622188,2025-12-11T14:40:24.622188,"Bala Ganj, Yadgir"
2911,2026-01-01T03:40:24.622507,2026-01-02T14:40:24.622507,"Chandra Road, Belagavi"
2912,2025-12-10T04:40:24.622759,2025-12-10T14:40:24.622759,"Ray Nagar, Tumakuru"
2913,2024-11-28T10:40:24.623034,2024-11-30T14:40:24.623034,"Baria Street, Belagavi"
2914,2025-01-30T16:40:24.623163,2025-01-31T14:40:24.623163,"Sood Chowk, Ramanagara"
2915,2026-05-24T12:40:24.623456,2026-05-26T14:40:24.623456,"Sibal Road, Kalaburagi"
2916,2026-02-15T18:40:24.623634,2026-02-17T14:40:24.623634,"Sachar Zila, Chikkaballapura"
2917,2024-08-22T23:40:24.623896,2024-08-24T14:40:24.623896,"Sha Road, Belagavi"
2918,2025-06-25T02:40:24.624101,2025-06-26T14:40:24.624101,"Muni Marg, Kalaburagi"
2919,2025-10-26T04:40:24.624268,2025-10-26T14:40:24.624268,"Batra Marg, Vijayanagara"
2920,2025-02-12T07:40:24.624601,2025-02-14T14:40:24.624601,"Patla Ganj, Chikkamagaluru"
2921,2025-06-23T22:40:24.624840,2025-06-26T14:40:24.624840,"Shere Road, Dharwad"
2922,2024-08-21T22:40:24.625054,2024-08-24T14:40:24.625054,"Borah Chowk, Davanagere"
2923,2024-09-05T19:40:24.625267,2024-09-06T14:40:24.625267,"Vora Nagar, Raichur"
2924,2026-04-24T09:40:24.625389,2026-04-24T14:40:24.625389,"Ramachandran, Belagavi"
2925,2026-06-10T04:40:24.625531,2026-06-11T14:40:24.625531,"Sagar Street, Chikkaballapura"
2926,2026-01-05T12:40:24.625801,2026-01-06T14:40:24.625801,"Bal, Kolar"
2927,2026-05-25T19:40:24.625912,2026-05-26T14:40:24.625912,"Hayer Path, Belagavi"
2928,2024-09-26T21:40:24.626156,2024-09-28T14:40:24.626156,"Raman Marg, Chamarajanagara"
2929,2025-06-21T00:40:24.626299,2025-06-21T14:40:24.626299,"Ganesan Street, Davanagere"
2930,2026-06-13T09:40:24.626454,2026-06-15T14:40:24.626454,"Iyer Marg, Belagavi"
2931,2026-07-11T00:40:24.626598,2026-07-11T14:40:24.626598,"Patil Path, Belagavi"
2932,2024-10-31T16:40:24.626824,2024-11-03T14:40:24.626824,"Badami Ganj, Dakshina Kannada"
2933,2026-01-09T19:40:24.627200,2026-01-12T14:40:24.627200,"Buch Road, Belagavi"
2934,2024-10-11T23:40:24.627363,2024-10-14T14:40:24.627363,"Kurian, Hassan"
2935,2026-01-27T16:40:24.627489,2026-01-29T14:40:24.627489,"Tak Nagar, Chikkamagaluru"
2936,2026-02-20T14:40:24.627748,2026-02-21T14:40:24.627748,"Sama Path, Dharwad"
2937,2025-12-28T20:40:24.627975,2025-12-30T14:40:24.627975,"Grover Road, Chamarajanagara"
2938,2025-08-31T19:40:24.628267,2025-09-02T14:40:24.628267,"Luthra Road, Chikkaballapura"
2939,2026-04-25T15:40:24.628576,2026-04-27T14:40:24.628576,"Nath Ganj, Chikkaballapura"
2940,2026-04-08T23:40:24.628781,2026-04-09T14:40:24.628781,"Sharma Road, Belagavi"
2941,2025-02-21T02:40:24.629058,2025-02-21T14:40:24.629058,"Padmanabhan Marg, Belagavi"
2942,2024-12-09T03:40:24.629247,2024-12-09T14:40:24.629247,"Loke Marg, Belagavi"
2943,2024-10-04T01:40:24.629356,2024-10-06T14:40:24.629356,"Kapur Zila, Bagalkote"
2944,2024-08-29T21:40:24.629523,2024-08-30T14:40:24.629523,"Deshpande Path, Dakshina Kannada"
2945,2025-08-31T15:40:24.629737,2025-09-02T14:40:24.629737,"Narasimhan Nagar, Vijayapura"
2946,2026-04-26T02:40:24.630022,2026-04-27T14:40:24.630022,"Gokhale Street, Bengaluru Urban"
2947,2026-04-27T03:40:24.630468,2026-04-28T14:40:24.630468,"Behl Marg, Dharwad"
2948,2026-02-08T23:40:24.630732,2026-02-10T14:40:24.630732,"Madan Marg, Belagavi"
2949,2026-03-11T20:40:24.630965,2026-03-13T14:40:24.630965,"Mutti Road, Belagavi"
2950,2026-05-02T00:40:24.631146,2026-05-03T14:40:24.631146,"Bansal, Hassan"
2951,2026-06-06T06:40:24.631278,2026-06-07T14:40:24.631278,"Mistry Chowk, Kodagu"
2952,2025-10-17T08:40:24.631382,2025-10-19T14:40:24.631382,"Sathe Circle, Belagavi"
2953,2024-12-26T07:40:24.631528,2024-12-28T14:40:24.631528,"Vasa Chowk, Belagavi"
2954,2026-07-01T19:40:24.631654,2026-07-04T14:40:24.631654,"Venkatesh Zila, Mysuru"
2955,2026-02-21T08:40:24.632221,2026-02-23T14:40:24.632221,"Shroff Street, Vijayapura"
2956,2025-08-15T19:40:24.632741,2025-08-17T14:40:24.632741,"Bhakta Chowk, Bidar"
2957,2025-10-30T12:40:24.633133,2025-10-30T14:40:24.633133,"Kata Marg, Hassan"
2958,2026-01-27T08:40:24.633256,2026-01-28T14:40:24.633256,"Golla Nagar, Belagavi"
2959,2026-01-11T02:40:24.633378,2026-01-12T14:40:24.633378,"Raval Zila, Kalaburagi"
2960,2025-01-29T00:40:24.633514,2025-01-30T14:40:24.633514,"Soman Zila, Vijayanagara"
2961,2025-03-11T05:40:24.633904,2025-03-13T14:40:24.633904,"Dube Chowk, Dharwad"
2962,2025-01-14T13:40:24.634111,2025-01-14T14:40:24.634111,"Kara Zila, Mandya"
2963,2026-02-23T10:40:24.634390,2026-02-23T14:40:24.634390,"Kar Marg, Tumakuru"
2964,2025-10-01T20:40:24.634648,2025-10-03T14:40:24.634648,"Sarna, Belagavi"
2965,2025-11-11T22:40:24.634819,2025-11-12T14:40:24.634819,"Joshi Chowk, Chikkaballapura"
2966,2025-04-03T15:40:24.635031,2025-04-04T14:40:24.635031,"Murty Chowk, Mysuru"
2967,2026-05-10T03:40:24.635207,2026-05-12T14:40:24.635207,"Jaggi Street, Dharwad"
2968,2026-05-13T20:40:24.635453,2026-05-14T14:40:24.635453,"Koshy Zila, Yadgir"
2969,2024-07-23T07:40:24.635705,2024-07-23T14:40:24.635705,"Kalita Street, Yadgir"
2970,2025-04-13T18:40:24.636024,2025-04-15T14:40:24.636024,"Bains Ganj, Ballari"
2971,2024-09-08T00:40:24.636265,2024-09-10T14:40:24.636265,"Suresh Nagar, Koppal"
2972,2026-05-03T00:40:24.636482,2026-05-05T14:40:24.636482,"Mangal Marg, Vijayanagara"
2973,2026-03-06T13:40:24.636764,2026-03-06T14:40:24.636764,"Khanna Ganj, Mysuru"
2974,2025-12-14T14:40:24.636875,2025-12-15T14:40:24.636875,"Sampath Path, Chikkaballapura"
2975,2026-05-31T23:40:24.637036,2026-06-03T14:40:24.637036,"Sha Chowk, Davanagere"
2976,2025-12-03T02:40:24.637270,2025-12-03T14:40:24.637270,"Hegde Zila, Mysuru"
2977,2024-11-27T08:40:24.637523,2024-11-29T14:40:24.637523,"Dyal Path, Kodagu"
2978,2024-10-07T00:40:24.637836,2024-10-09T14:40:24.637836,"Pandey Zila, Belagavi"
2979,2024-08-28T22:40:24.638068,2024-08-30T14:40:24.638068,"Pai Path, Kolar"
2980,2025-01-14T03:40:24.638206,2025-01-15T14:40:24.638206,"Ahluwalia Nagar, Udupi"
2981,2025-02-03T08:40:24.638319,2025-02-04T14:40:24.638319,"Misra Circle, Raichur"
2982,2024-11-16T14:40:24.638637,2024-11-18T14:40:24.638637,"Raj Nagar, Dakshina Kannada"
2983,2025-10-01T15:40:24.638825,2025-10-03T14:40:24.638825,"Pant Path, Shivamogga"
2984,2026-03-28T04:40:24.638973,2026-03-29T14:40:24.638973,"Bal Circle, Chitradurga"
2985,2026-05-04T23:40:24.639214,2026-05-05T14:40:24.639214,"Madan Path, Kodagu"
2986,2026-07-08T07:40:24.639422,2026-07-08T14:40:24.639422,"Lata Street, Mandya"
2987,2025-12-13T08:40:24.639620,2025-12-15T14:40:24.639620,"Brahmbhatt Ganj, Kolar"
2988,2026-06-13T14:40:24.639935,2026-06-16T14:40:24.639935,"Gade Road, Bagalkote"
2989,2025-11-15T05:40:24.640124,2025-11-17T14:40:24.640124,"Mann Road, Kodagu"
2990,2025-07-02T00:40:24.640292,2025-07-04T14:40:24.640292,"Boase Road, Vijayanagara"
2991,2025-04-08T17:40:24.640463,2025-04-11T14:40:24.640463,"Chada Road, Bengaluru Rural"
2992,2026-02-09T17:40:24.640709,2026-02-12T14:40:24.640709,"Prabhakar Path, Belagavi"
2993,2025-03-18T03:40:24.640804,2025-03-18T14:40:24.640804,"Vig Path, Bengaluru Rural"
2994,2026-02-01T00:40:24.641087,2026-02-01T14:40:24.641087,"Natarajan Zila, Belagavi"
2995,2025-04-28T04:40:24.641223,2025-04-28T14:40:24.641223,"Som Chowk, Tumakuru"
2996,2024-07-12T19:40:24.641433,2024-07-14T14:40:24.641433,"Char Chowk, Belagavi"
2997,2025-01-31T23:40:24.641631,2025-02-02T14:40:24.641631,"Nanda Marg, Dakshina Kannada"
2998,2026-02-12T05:40:24.641768,2026-02-12T14:40:24.641768,"Iyengar Chowk, Ballari"
2999,2025-12-09T06:40:24.641944,2025-12-11T14:40:24.641944,"Banerjee Marg, Mandya"
3000,2024-11-20T02:40:24.642224,2024-11-20T14:40:24.642224,"Tiwari, Shivamogga"
3001,2026-01-24T01:40:24.642438,2026-01-24T14:40:24.642438,"Lanka Path, Vijayanagara"
3002,2026-02-15T12:40:24.642774,2026-02-16T14:40:24.642774,"Bhatnagar Road, Belagavi"
3003,2025-10-07T18:40:24.642966,2025-10-10T14:40:24.642966,"Sinha Chowk, Belagavi"
3004,2024-10-06T14:40:24.643277,2024-10-09T14:40:24.643277,"Chacko Path, Dakshina Kannada"
3005,2025-09-29T15:40:24.643411,2025-09-30T14:40:24.643411,"Rajan Marg, Chamarajanagara"
3006,2025-04-16T01:40:24.643531,2025-04-16T14:40:24.643531,"Raj Street, Mysuru"
3007,2025-04-12T02:40:24.643879,2025-04-12T14:40:24.643879,"Sahni Circle, Vijayapura"
3008,2025-10-27T23:40:24.644038,2025-10-30T14:40:24.644038,"Bahri Path, Bengaluru Rural"
3009,2025-08-01T00:40:24.644146,2025-08-03T14:40:24.644146,"Bava Path, Bagalkote"
3010,2025-10-31T23:40:24.644354,2025-11-02T14:40:24.644354,"Bhatti Marg, Davanagere"
3011,2025-04-07T03:40:24.644745,2025-04-08T14:40:24.644745,"Vig Chowk, Ramanagara"
3012,2025-08-23T11:40:24.644915,2025-08-23T14:40:24.644915,"Sridhar Zila, Mysuru"
3013,2024-09-25T23:40:24.645149,2024-09-26T14:40:24.645149,"Goel Street, Mysuru"
3014,2024-10-04T22:40:24.645409,2024-10-07T14:40:24.645409,"Sodhi Marg, Kolar"
3015,2026-03-14T15:40:24.645534,2026-03-15T14:40:24.645534,"Deshpande Ganj, Belagavi"
3016,2025-11-04T20:40:24.645693,2025-11-07T14:40:24.645693,"Tailor Ganj, Mysuru"
3017,2025-04-06T08:40:24.645896,2025-04-08T14:40:24.645896,"Andra Marg, Bagalkote"
3018,2026-07-02T00:40:24.646144,2026-07-04T14:40:24.646144,"Bava, Belagavi"
3019,2026-04-02T19:40:24.646398,2026-04-04T14:40:24.646398,"Raj Street, Koppal"
3020,2025-05-21T16:40:24.646607,2025-05-23T14:40:24.646607,"Rattan Circle, Belagavi"
3021,2026-02-27T01:40:24.646841,2026-02-28T14:40:24.646841,"Kapur Road, Chamarajanagara"
3022,2026-06-06T20:40:24.647035,2026-06-08T14:40:24.647035,"Ramanathan Chowk, Ballari"
3023,2026-01-21T21:40:24.647150,2026-01-22T14:40:24.647150,"Gandhi Road, Belagavi"
3024,2024-09-02T07:40:24.647329,2024-09-03T14:40:24.647329,"Rau Chowk, Raichur"
3025,2025-01-20T11:40:24.647479,2025-01-22T14:40:24.647479,"Dayal Road, Udupi"
3026,2026-02-16T23:40:24.647779,2026-02-18T14:40:24.647779,"Bajaj Marg, Mysuru"
3027,2026-02-04T22:40:24.647957,2026-02-07T14:40:24.647957,"Ravel, Belagavi"
3028,2026-05-09T08:40:24.648157,2026-05-09T14:40:24.648157,"Basak, Ramanagara"
3029,2025-08-11T11:40:24.648388,2025-08-12T14:40:24.648388,"Wable, Mandya"
3030,2025-06-14T19:40:24.648659,2025-06-16T14:40:24.648659,"Vora Ganj, Kalaburagi"
3031,2024-09-03T06:40:24.648770,2024-09-04T14:40:24.648770,"Trivedi Chowk, Dakshina Kannada"
3032,2024-12-01T18:40:24.648960,2024-12-02T14:40:24.648960,"Sule Path, Ramanagara"
3033,2025-06-26T12:40:24.649126,2025-06-26T14:40:24.649126,"Mand Chowk, Belagavi"
3034,2024-07-27T20:40:24.649344,2024-07-28T14:40:24.649344,"Sawhney Zila, Ramanagara"
3035,2026-03-27T16:40:24.649456,2026-03-28T14:40:24.649456,"Ram Nagar, Ballari"
3036,2025-05-06T07:40:24.649640,2025-05-08T14:40:24.649640,"Chadha Road, Bengaluru Urban"
3037,2024-12-05T08:40:24.649819,2024-12-05T14:40:24.649819,"Sehgal Street, Dakshina Kannada"
3038,2024-11-04T06:40:24.649979,2024-11-05T14:40:24.649979,"Mandal Zila, Mysuru"
3039,2026-05-06T04:40:24.650179,2026-05-06T14:40:24.650179,"Golla Path, Kodagu"
3040,2026-03-14T22:40:24.650437,2026-03-15T14:40:24.650437,"Parmar, Bidar"
3041,2024-07-25T23:40:24.650870,2024-07-26T14:40:24.650870,"Talwar Road, Tumakuru"
3042,2026-05-02T01:40:24.650982,2026-05-03T14:40:24.650982,"Apte Ganj, Bengaluru Urban"
3043,2025-03-01T08:40:24.651260,2025-03-03T14:40:24.651260,"Bakshi Ganj, Shivamogga"
3044,2025-03-17T15:40:24.651352,2025-03-19T14:40:24.651352,"Mand Street, Belagavi"
3045,2026-05-16T01:40:24.651651,2026-05-18T14:40:24.651651,"Mohanty Street, Vijayapura"
3046,2025-01-09T15:40:24.651801,2025-01-10T14:40:24.651801,"Chada Circle, Ramanagara"
3047,2024-10-30T03:40:24.652067,2024-10-31T14:40:24.652067,"Tandon Circle, Bengaluru Rural"
3048,2025-04-08T05:40:24.652326,2025-04-09T14:40:24.652326,"Virk, Yadgir"
3049,2024-08-30T09:40:24.652692,2024-08-31T14:40:24.652692,"Chanda Chowk, Chitradurga"
3050,2026-05-12T20:40:24.652930,2026-05-15T14:40:24.652930,"Khare Chowk, Raichur"
3051,2025-06-29T03:40:24.653105,2025-06-30T14:40:24.653105,"Bhatti Street, Gadag"
3052,2026-01-21T09:40:24.653251,2026-01-21T14:40:24.653251,"Hora, Belagavi"
3053,2025-07-17T06:40:24.653452,2025-07-19T14:40:24.653452,"Naidu Path, Udupi"
3054,2026-02-02T05:40:24.653594,2026-02-04T14:40:24.653594,"Bali Zila, Haveri"
3055,2025-06-16T10:40:24.653724,2025-06-18T14:40:24.653724,"Biswas Path, Belagavi"
3056,2026-07-01T12:40:24.653955,2026-07-03T14:40:24.653955,"Kalita Road, Mysuru"
3057,2024-09-22T18:40:24.654141,2024-09-23T14:40:24.654141,"Sarkar Ganj, Vijayanagara"
3058,2025-06-25T13:40:24.654268,2025-06-25T14:40:24.654268,"Tripathi, Davanagere"
3059,2025-01-30T05:40:24.654384,2025-01-30T14:40:24.654384,"Purohit Nagar, Belagavi"
3060,2025-05-19T14:40:24.654529,2025-05-21T14:40:24.654529,"Sekhon Road, Udupi"
3061,2024-12-22T11:40:24.654771,2024-12-24T14:40:24.654771,"Devi Zila, Dakshina Kannada"
3062,2024-12-05T22:40:24.654964,2024-12-07T14:40:24.654964,"Saran Zila, Haveri"
3063,2025-01-04T17:40:24.655143,2025-01-07T14:40:24.655143,"Mahal Zila, Bengaluru Rural"
3064,2025-11-13T11:40:24.655259,2025-11-13T14:40:24.655259,"Hayre Road, Belagavi"
3065,2026-04-11T13:40:24.655474,2026-04-13T14:40:24.655474,"Batta, Belagavi"
3066,2026-04-24T15:40:24.655728,2026-04-27T14:40:24.655728,"Bala, Kodagu"
3067,2026-06-01T05:40:24.656015,2026-06-01T14:40:24.656015,"Mistry Ganj, Belagavi"
3068,2024-11-17T20:40:24.656126,2024-11-20T14:40:24.656126,"Aggarwal Nagar, Belagavi"
3069,2025-07-20T00:40:24.656352,2025-07-20T14:40:24.656352,"Zacharia Circle, Belagavi"
3070,2026-05-08T23:40:24.656534,2026-05-11T14:40:24.656534,"Chatterjee Path, Belagavi"
3071,2025-01-16T10:40:24.656938,2025-01-17T14:40:24.656938,"Ratta Marg, Hassan"
3072,2026-06-14T14:40:24.657079,2026-06-15T14:40:24.657079,"Natarajan Circle, Koppal"
3073,2024-12-15T20:40:24.657214,2024-12-18T14:40:24.657214,"Dhar Circle, Belagavi"
3074,2026-05-17T16:40:24.657384,2026-05-20T14:40:24.657384,"Dube Zila, Kalaburagi"
3075,2026-02-21T00:40:24.657689,2026-02-21T14:40:24.657689,"Bhandari Path, Raichur"
3076,2025-06-27T19:40:24.657923,2025-06-29T14:40:24.657923,"Toor Road, Belagavi"
