ArrestSurrenderID,CaseMasterID,ArrestSurrenderTypeID,ArrestSurrenderDate,ArrestSurrenderStateId,ArrestSurrenderDistrictId,PoliceStationID,IOID,CourtID,AccusedMasterID,IsAccused,IsComplainantAccused
3866,2815,1,2026-02-04,1,4,11,112,8,6908,True,False
3867,2815,1,2026-02-04,1,4,11,112,8,6909,True,False
3868,2816,1,2026-01-25,1,21,61,716,41,6910,True,False
3869,2816,1,2026-01-19,1,21,61,716,41,6911,True,False
3870,2816,2,2026-01-20,1,21,61,716,41,6912,True,False
3871,2817,2,2025-07-04,1,1,1,12,2,6913,True,False
3872,2818,2,2025-03-25,1,23,68,792,46,6914,True,False
3873,2819,1,2026-07-20,1,4,11,119,7,6916,True,False
3874,2819,1,2026-07-11,1,4,11,119,7,6918,True,False
3875,2820,1,2025-01-12,1,4,9,99,7,6921,True,False
3876,2821,1,2024-10-25,1,19,56,652,38,6922,True,False
3877,2823,1,2025-05-11,1,7,19,215,14,6927,True,False
3878,2824,1,2026-04-05,1,11,30,340,22,6928,True,False
3879,2824,1,2026-03-30,1,11,30,340,22,6929,True,False
3880,2825,1,2025-01-10,1,25,75,870,50,6930,True,False
3881,2826,1,2025-09-01,1,4,9,93,7,6931,True,False
3882,2826,1,2025-08-20,1,4,9,93,7,6933,True,False
3883,2827,1,2026-05-12,1,4,10,109,7,6934,True,False
3884,2827,1,2026-05-25,1,4,10,109,7,6935,True,False
3885,2828,1,2026-06-06,1,4,11,118,8,6937,True,False
3886,2828,1,2026-06-29,1,4,11,118,8,6938,True,False
3887,2829,1,2026-05-07,1,25,76,884,49,6940,True,False
3888,2832,1,2025-05-23,1,10,27,302,20,6944,True,False
3889,2832,1,2025-05-30,1,10,27,302,20,6946,True,False
3890,2833,1,2026-05-31,1,10,28,309,20,6947,True,False
3891,2834,1,2026-05-02,1,21,61,710,42,6948,True,False
3892,2834,1,2026-05-26,1,21,61,710,42,6951,True,False
3893,2835,1,2026-04-26,1,4,9,101,7,6953,True,False
3894,2836,1,2025-06-30,1,19,56,656,38,6954,True,False
3895,2837,1,2025-04-30,1,4,9,97,8,6955,True,False
3896,2837,1,2025-05-20,1,4,9,97,8,6956,True,False
3897,2837,1,2025-05-12,1,4,9,97,8,6957,True,True
3898,2838,2,2026-03-11,1,18,51,586,35,6958,True,False
3899,2839,1,2026-03-29,1,4,10,102,7,6961,True,False
3900,2840,2,2026-06-17,1,24,72,838,47,6962,True,False
3901,2840,1,2026-06-24,1,24,72,838,47,6963,True,True
3902,2840,1,2026-07-04,1,24,72,838,47,6964,True,False
3903,2840,1,2026-06-07,1,24,72,838,47,6965,True,False
3904,2843,1,2026-03-25,1,4,10,102,7,6968,True,False
3905,2843,1,2026-04-05,1,4,10,102,7,6969,True,False
3906,2843,1,2026-03-27,1,4,10,102,7,6970,True,False
3907,2843,2,2026-03-24,1,4,10,102,7,6971,True,False
3908,2845,1,2025-06-18,1,7,19,214,13,6974,True,False
3909,2845,1,2025-06-10,1,7,19,214,13,6975,True,False
3910,2846,1,2025-03-15,1,17,46,529,34,6976,True,False
3911,2847,1,2026-03-09,1,4,10,111,7,6981,True,False
3912,2847,1,2026-02-20,1,4,10,111,7,6982,True,False
3913,2848,1,2025-09-02,1,9,26,291,17,6984,True,False
3914,2849,2,2024-10-29,1,5,14,154,10,6987,True,False
3915,2850,1,2024-11-18,1,19,53,613,38,6988,True,False
3916,2850,2,2024-11-19,1,19,53,613,38,6989,True,False
3917,2850,1,2024-11-19,1,19,53,613,38,6990,True,False
3918,2851,1,2026-01-15,1,1,2,22,2,6992,True,False
3919,2851,2,2026-01-13,1,1,2,22,2,6993,True,False
3920,2851,1,2025-12-17,1,1,2,22,2,6994,True,False
3921,2852,1,2026-01-19,1,25,78,913,50,6998,True,False
3922,2852,1,2026-02-04,1,25,78,913,50,6999,True,False
3923,2853,1,2025-03-18,1,4,10,111,7,7001,True,False
3924,2853,1,2025-03-22,1,4,10,111,7,7002,True,False
3925,2854,1,2026-07-30,1,4,10,103,8,7003,True,False
3926,2854,1,2026-07-27,1,4,10,103,8,7004,True,False
3927,2855,2,2024-08-22,1,27,83,969,54,7005,True,False
3928,2855,1,2024-08-13,1,27,83,969,54,7007,True,False
3929,2860,2,2024-11-13,1,8,21,233,16,7017,True,False
3930,2861,1,2026-07-20,1,4,9,96,7,7018,True,False
3931,2862,1,2025-12-29,1,24,71,827,48,7021,True,False
3932,2862,2,2025-12-23,1,24,71,827,48,7022,True,False
3933,2863,1,2025-02-17,1,28,87,1005,55,7023,True,False
3934,2864,1,2025-01-05,1,16,42,492,32,7025,True,False
3935,2864,2,2025-01-27,1,16,42,492,32,7026,True,True
3936,2864,1,2025-01-16,1,16,42,492,32,7027,True,False
3937,2865,1,2025-12-05,1,17,46,528,34,7029,True,False
3938,2866,2,2026-04-20,1,4,9,97,7,7032,True,False
3939,2866,1,2026-05-08,1,4,9,97,7,7033,True,False
3940,2867,2,2026-01-27,1,19,55,645,37,7035,True,False
3941,2868,1,2026-04-07,1,13,33,370,25,7037,True,False
3942,2869,1,2024-08-29,1,4,10,108,7,7042,True,False
3943,2870,1,2026-07-26,1,4,9,96,8,7043,True,False
3944,2870,1,2026-07-03,1,4,9,96,8,7044,True,False
3945,2870,1,2026-06-27,1,4,9,96,8,7045,True,False
3946,2871,1,2026-06-20,1,4,10,103,7,7046,True,False
3947,2872,1,2025-03-03,1,23,68,794,46,7047,True,False
3948,2872,1,2025-03-07,1,23,68,794,46,7048,True,False
3949,2872,1,2025-02-16,1,23,68,794,46,7049,True,False
3950,2873,1,2025-06-14,1,24,71,834,47,7050,True,False
3951,2874,1,2025-04-19,1,5,12,127,10,7051,True,False
3952,2875,1,2024-09-06,1,30,91,1057,59,7052,True,False
3953,2876,1,2025-11-07,1,13,35,388,26,7056,True,False
3954,2877,1,2024-09-26,1,4,9,99,7,7057,True,False
3955,2877,1,2024-09-07,1,4,9,99,7,7058,True,False
3956,2877,1,2024-09-26,1,4,9,99,7,7059,True,False
3957,2878,1,2026-07-12,1,15,39,447,30,7060,True,False
3958,2879,1,2025-12-23,1,4,11,115,8,7063,True,False
3959,2879,1,2025-11-29,1,4,11,115,8,7064,True,True
3960,2879,1,2025-11-30,1,4,11,115,8,7066,True,False
3961,2880,1,2026-05-11,1,26,79,928,52,7067,True,False
3962,2881,1,2025-03-05,1,4,10,110,7,7068,True,False
3963,2882,1,2026-07-03,1,4,11,120,8,7070,True,False
3964,2882,1,2026-06-22,1,4,11,120,8,7071,True,False
3965,2882,1,2026-06-23,1,4,11,120,8,7072,True,False
3966,2883,1,2025-10-09,1,5,14,148,10,7073,True,False
3967,2884,1,2026-01-01,1,20,60,696,39,7076,True,False
3968,2885,1,2026-05-13,1,29,89,1036,57,7077,True,False
3969,2886,1,2025-01-03,1,11,29,324,22,7079,True,False
3970,2887,1,2026-06-03,1,4,10,108,8,7081,True,False
3971,2888,2,2026-03-24,1,16,43,495,31,7082,True,False
3972,2888,1,2026-03-04,1,16,43,495,31,7083,True,False
3973,2888,2,2026-02-27,1,16,43,495,31,7084,True,False
3974,2888,1,2026-03-28,1,16,43,495,31,7085,True,False
3975,2889,2,2026-04-01,1,2,3,34,3,7086,True,False
3976,2889,1,2026-04-07,1,2,3,34,3,7087,True,False
3977,2889,1,2026-04-02,1,2,3,34,3,7088,True,False
3978,2890,1,2026-01-31,1,29,89,1035,58,7090,True,False
3979,2891,2,2026-05-21,1,4,9,93,8,7092,True,False
3980,2891,1,2026-06-04,1,4,9,93,8,7093,True,False
3981,2891,1,2026-05-13,1,4,9,93,8,7094,True,False
3982,2892,2,2026-03-14,1,4,10,111,8,7096,True,False
3983,2893,1,2025-12-27,1,3,7,81,6,7099,True,False
3984,2894,2,2025-10-25,1,7,19,207,14,7101,True,False
3985,2895,1,2024-12-30,1,22,63,739,44,7103,True,False
3986,2895,1,2025-01-06,1,22,63,739,44,7105,True,False
3987,2895,1,2025-01-15,1,22,63,739,44,7106,True,False
3988,2896,2,2024-09-29,1,26,80,942,52,7107,True,True
3989,2897,1,2026-06-05,1,30,91,1051,60,7110,True,False
3990,2898,1,2025-06-13,1,13,33,370,26,7112,True,False
3991,2899,1,2025-12-02,1,29,90,1046,57,7115,True,False
3992,2900,1,2024-08-12,1,12,32,364,24,7117,True,False
3993,2901,1,2024-08-21,1,1,1,10,2,7118,True,False
3994,2902,1,2025-12-16,1,5,14,152,10,7119,True,False
3995,2902,2,2025-12-25,1,5,14,152,10,7120,True,False
3996,2902,1,2025-12-15,1,5,14,152,10,7121,True,False
3997,2903,1,2024-11-02,1,19,55,648,38,7123,True,False
3998,2904,1,2024-09-13,1,28,88,1025,56,7125,True,False
3999,2904,1,2024-09-24,1,28,88,1025,56,7126,True,False
4000,2904,1,2024-09-23,1,28,88,1025,56,7127,True,False
4001,2905,1,2025-05-04,1,10,28,310,20,7129,True,False
4002,2905,1,2025-05-25,1,10,28,310,20,7130,True,False
4003,2906,1,2024-10-03,1,4,9,95,8,7132,True,False
4004,2906,1,2024-09-04,1,4,9,95,8,7133,True,False
4005,2907,1,2025-12-14,1,27,84,980,54,7134,True,False
4006,2908,1,2025-03-17,1,30,92,1066,60,7135,True,False
4007,2908,1,2025-03-19,1,30,92,1066,60,7136,True,False
4008,2909,1,2024-11-25,1,29,89,1036,57,7137,True,False
4009,2909,2,2024-11-14,1,29,89,1036,57,7138,True,False
4010,2909,1,2024-11-19,1,29,89,1036,57,7139,True,False
4011,2910,1,2026-01-08,1,29,90,1048,57,7141,True,False
4012,2910,1,2025-12-16,1,29,90,1048,57,7143,True,False
4013,2910,1,2025-12-30,1,29,90,1048,57,7144,True,False
4014,2911,1,2026-01-09,1,4,10,110,7,7146,True,False
4015,2912,1,2025-12-11,1,7,18,198,14,7149,True,False
4016,2913,1,2024-12-16,1,4,11,112,7,7152,True,False
4017,2914,1,2025-02-17,1,28,86,999,56,7156,True,False
4018,2915,1,2026-06-09,1,10,27,300,19,7157,True,False
4019,2916,2,2026-03-12,1,25,75,870,50,7159,True,False
4020,2919,1,2025-11-09,1,30,91,1049,60,7164,True,False
4021,2919,1,2025-11-05,1,30,91,1049,60,7167,True,False
4022,2920,1,2025-03-11,1,14,38,441,27,7170,True,False
4023,2921,2,2025-06-26,1,11,29,320,22,7171,True,False
4024,2921,1,2025-07-03,1,11,29,320,22,7173,True,False
4025,2921,1,2025-07-14,1,11,29,320,22,7174,True,False
4026,2924,1,2026-05-18,1,4,11,114,7,7180,True,False
4027,2925,1,2026-06-11,1,25,76,891,49,7181,True,False
4028,2925,1,2026-06-23,1,25,76,891,49,7183,True,False
4029,2926,1,2026-02-01,1,18,51,593,36,7184,True,False
4030,2927,1,2026-06-15,1,4,10,108,7,7185,True,False
4031,2927,2,2026-06-06,1,4,10,108,7,7187,True,False
4032,2929,1,2025-07-04,1,20,60,704,39,7190,True,False
4033,2931,2,2026-07-23,1,4,11,116,8,7193,True,True
4034,2931,1,2026-08-10,1,4,11,116,8,7195,True,False
4035,2932,1,2024-11-06,1,9,24,273,17,7198,True,False
4036,2933,1,2026-01-24,1,4,11,115,8,7200,True,False
4037,2933,1,2026-02-07,1,4,11,115,8,7201,True,False
4038,2934,1,2024-10-27,1,12,31,358,24,7202,True,False
4039,2936,1,2026-03-17,1,11,29,320,22,7206,True,False
4040,2937,2,2026-01-28,1,26,80,930,52,7208,True,False
4041,2937,1,2026-01-29,1,26,80,930,52,7209,True,False
4042,2937,1,2026-01-22,1,26,80,930,52,7210,True,False
4043,2938,1,2025-10-01,1,25,77,894,49,7212,True,False
4044,2940,1,2026-04-24,1,4,9,96,8,7218,True,False
4045,2940,1,2026-04-10,1,4,9,96,8,7219,True,False
4046,2941,1,2025-03-11,1,4,11,118,8,7221,True,False
4047,2941,1,2025-02-28,1,4,11,118,8,7222,True,False
4048,2943,1,2024-10-14,1,24,71,823,47,7224,True,False
4049,2944,2,2024-09-17,1,9,24,267,17,7227,True,False
4050,2945,1,2025-10-01,1,6,15,166,11,7229,True,False
4051,2945,1,2025-09-05,1,6,15,166,11,7230,True,False
4052,2945,1,2025-09-08,1,6,15,166,11,7231,True,False
4053,2946,1,2026-05-27,1,1,2,27,2,7232,True,False
4054,2946,1,2026-05-20,1,1,2,27,2,7233,True,False
4055,2946,1,2026-04-28,1,1,2,27,2,7234,True,False
4056,2948,1,2026-02-13,1,4,9,101,7,7238,True,False
4057,2949,1,2026-03-28,1,4,10,106,7,7241,True,False
4058,2950,2,2026-05-11,1,12,31,350,23,7243,True,False
4059,2952,1,2025-10-31,1,4,10,107,7,7245,True,False
4060,2953,1,2025-01-13,1,4,11,117,7,7247,True,False
4061,2954,1,2026-07-12,1,3,7,75,6,7249,True,False
4062,2954,1,2026-07-25,1,3,7,75,6,7250,True,False
4063,2954,1,2026-07-22,1,3,7,75,6,7251,True,False
4064,2955,1,2026-03-05,1,6,16,169,12,7252,True,False
4065,2955,1,2026-03-06,1,6,16,169,12,7253,True,False
4066,2956,1,2025-08-19,1,17,46,532,33,7254,True,False
4067,2956,1,2025-09-08,1,17,46,532,33,7255,True,False
4068,2956,1,2025-09-01,1,17,46,532,33,7256,True,False
4069,2957,1,2025-10-31,1,12,32,362,24,7258,True,False
4070,2958,1,2026-02-12,1,4,9,100,8,7259,True,False
4071,2959,1,2026-01-29,1,10,27,302,19,7260,True,False
4072,2960,1,2025-02-20,1,30,91,1058,60,7261,True,False
4073,2960,1,2025-02-01,1,30,91,1058,60,7262,True,False
4074,2960,1,2025-02-12,1,30,91,1058,60,7264,True,False
4075,2961,1,2025-04-04,1,11,29,319,22,7265,True,False
4076,2961,1,2025-04-09,1,11,29,319,22,7267,True,False
4077,2962,1,2025-01-22,1,13,35,392,26,7269,True,False
4078,2962,1,2025-01-14,1,13,35,392,26,7270,True,False
4079,2964,2,2025-10-15,1,4,10,111,7,7274,True,False
4080,2965,1,2025-12-12,1,25,75,869,49,7277,True,False
4081,2966,2,2025-05-01,1,3,7,76,5,7278,True,False
4082,2967,1,2026-06-10,1,11,29,326,21,7280,True,False
4083,2967,1,2026-05-30,1,11,29,326,21,7281,True,False
4084,2967,1,2026-06-06,1,11,29,326,21,7283,True,False
4085,2968,1,2026-06-02,1,29,89,1036,57,7284,True,False
4086,2968,1,2026-06-04,1,29,89,1036,57,7285,True,False
4087,2969,2,2024-07-23,1,29,89,1028,57,7286,True,False
4088,2969,1,2024-08-02,1,29,89,1028,57,7287,True,False
4089,2969,1,2024-08-22,1,29,89,1028,57,7288,True,False
4090,2970,2,2025-05-10,1,5,13,133,9,7290,True,False
4091,2971,1,2024-10-05,1,23,68,789,45,7294,True,False
4092,2971,1,2024-09-21,1,23,68,789,45,7295,True,False
4093,2972,2,2026-05-24,1,30,92,1067,59,7298,True,False
4094,2972,1,2026-05-20,1,30,92,1067,59,7299,True,False
4095,2973,1,2026-04-02,1,3,8,89,5,7300,True,False
4096,2974,1,2025-12-17,1,25,76,887,50,7301,True,False
4097,2974,1,2025-12-20,1,25,76,887,50,7302,True,False
4098,2975,2,2026-06-29,1,20,60,704,39,7303,True,False
4099,2975,1,2026-06-05,1,20,60,704,39,7305,True,False
4100,2976,1,2025-12-09,1,3,5,62,6,7308,True,False
4101,2976,1,2025-12-25,1,3,5,62,6,7309,True,False
4102,2977,1,2024-12-02,1,27,84,976,53,7310,True,False
4103,2977,2,2024-12-05,1,27,84,976,53,7311,True,False
4104,2978,2,2024-10-31,1,4,9,96,8,7314,True,False
4105,2978,2,2024-10-11,1,4,9,96,8,7315,True,False
4106,2978,1,2024-10-09,1,4,9,96,8,7317,True,True
4107,2979,1,2024-09-11,1,18,51,596,36,7318,True,False
4108,2980,1,2025-02-03,1,15,40,456,29,7319,True,False
4109,2981,1,2025-02-27,1,16,41,469,32,7320,True,False
4110,2982,1,2024-12-01,1,9,25,280,17,7322,True,True
4111,2982,1,2024-11-26,1,9,25,280,17,7323,True,False
4112,2984,1,2026-04-18,1,19,55,640,37,7328,True,False
4113,2985,1,2026-05-18,1,27,84,980,54,7329,True,False
4114,2985,1,2026-05-11,1,27,84,980,54,7330,True,False
4115,2985,1,2026-05-29,1,27,84,980,54,7331,True,False
4116,2986,1,2026-07-21,1,13,34,385,26,7332,True,False
4117,2986,2,2026-08-01,1,13,34,385,26,7333,True,False
4118,2987,2,2025-12-27,1,18,50,576,35,7336,True,False
4119,2988,1,2026-06-25,1,24,73,850,48,7339,True,False
4120,2988,1,2026-07-09,1,24,73,850,48,7340,True,False
4121,2990,1,2025-07-17,1,30,91,1055,60,7343,True,False
4122,2990,1,2025-07-27,1,30,91,1055,60,7344,True,False
4123,2991,1,2025-04-14,1,2,4,41,4,7346,True,False
4124,2992,2,2026-03-09,1,4,11,115,8,7347,True,False
4125,2993,2,2025-03-30,1,2,4,50,4,7348,True,False
4126,2993,1,2025-03-31,1,2,4,50,4,7350,True,False
4127,2996,1,2024-08-11,1,4,10,102,8,7357,True,False
4128,2996,1,2024-08-07,1,4,10,102,8,7358,True,False
4129,2997,2,2025-02-18,1,9,25,282,17,7359,True,False
4130,2998,1,2026-03-12,1,5,13,134,10,7360,True,False
4131,2998,1,2026-02-26,1,5,13,134,10,7361,True,False
4132,2999,1,2025-12-28,1,13,34,381,26,7362,True,False
4133,2999,1,2025-12-25,1,13,34,381,26,7365,True,False
4134,3000,1,2024-12-13,1,8,20,216,16,7366,True,False
4135,3000,1,2024-12-01,1,8,20,216,16,7367,True,False
4136,3001,2,2026-01-28,1,30,91,1054,59,7368,True,False
4137,3001,2,2026-02-01,1,30,91,1054,59,7369,True,False
4138,3001,1,2026-02-16,1,30,91,1054,59,7370,True,False
4139,3002,2,2026-02-17,1,4,11,112,8,7373,True,False
4140,3002,1,2026-02-17,1,4,11,112,8,7374,True,False
4141,3004,1,2024-10-09,1,9,24,264,18,7378,True,False
4142,3005,1,2025-10-23,1,26,81,951,51,7379,True,False
4143,3006,1,2025-05-01,1,3,6,69,5,7380,True,False
4144,3006,1,2025-04-20,1,3,6,69,5,7381,True,True
4145,3009,2,2025-08-14,1,24,74,863,48,7388,True,False
4146,3010,1,2025-11-20,1,20,58,680,40,7390,True,False
4147,3010,1,2025-11-15,1,20,58,680,40,7391,True,False
4148,3011,1,2025-04-27,1,28,87,1005,55,7392,True,False
4149,3012,1,2025-09-17,1,3,6,74,5,7394,True,False
4150,3012,1,2025-09-02,1,3,6,74,5,7396,True,False
4151,3013,1,2024-09-30,1,3,8,90,6,7398,True,False
4152,3013,2,2024-09-27,1,3,8,90,6,7399,True,False
4153,3014,1,2024-11-04,1,18,51,596,36,7402,True,False
4154,3016,1,2025-11-12,1,3,8,88,5,7405,True,False
4155,3017,1,2025-04-17,1,24,73,851,47,7409,True,False
4156,3017,1,2025-04-21,1,24,73,851,47,7410,True,False
4157,3018,1,2026-07-25,1,4,9,95,7,7413,True,False
4158,3019,1,2026-04-28,1,23,69,804,45,7415,True,False
4159,3019,1,2026-04-20,1,23,69,804,45,7416,True,False
4160,3020,1,2025-06-06,1,4,11,118,7,7419,True,False
4161,3021,1,2026-03-17,1,26,79,917,51,7420,True,False
4162,3022,1,2026-06-21,1,5,14,144,9,7423,True,False
4163,3023,1,2026-02-04,1,4,9,93,7,7424,True,False
4164,3023,1,2026-02-20,1,4,9,93,7,7425,True,False
4165,3025,1,2025-02-15,1,15,39,449,29,7428,True,False
4166,3027,2,2026-02-18,1,4,11,120,7,7434,True,False
4167,3027,1,2026-02-28,1,4,11,120,7,7435,True,False
4168,3028,2,2026-06-01,1,28,85,991,55,7436,True,False
4169,3028,1,2026-06-08,1,28,85,991,55,7438,True,False
4170,3029,1,2025-08-17,1,13,34,383,26,7441,True,False
4171,3031,1,2024-09-18,1,9,25,277,17,7443,True,False
4172,3031,1,2024-09-14,1,9,25,277,17,7444,True,False
4173,3031,1,2024-09-22,1,9,25,277,17,7445,True,False
4174,3032,1,2024-12-17,1,28,88,1025,56,7446,True,False
4175,3032,1,2024-12-23,1,28,88,1025,56,7447,True,False
4176,3034,1,2024-08-22,1,28,87,1008,56,7451,True,False
4177,3035,2,2026-04-25,1,5,13,136,9,7452,True,False
4178,3036,1,2025-06-05,1,1,2,19,2,7454,True,False
4179,3037,1,2024-12-15,1,9,24,265,17,7457,True,False
4180,3038,1,2024-11-20,1,3,7,77,5,7460,True,False
4181,3039,1,2026-05-06,1,27,83,970,54,7463,True,False
4182,3040,1,2026-04-11,1,17,47,544,34,7464,True,False
4183,3040,1,2026-03-17,1,17,47,544,34,7465,True,False
4184,3040,1,2026-04-14,1,17,47,544,34,7467,True,False
4185,3041,1,2024-08-24,1,7,18,198,14,7468,True,False
4186,3042,1,2026-05-15,1,1,1,13,1,7469,True,False
4187,3042,2,2026-05-07,1,1,1,13,1,7470,True,False
4188,3042,1,2026-05-31,1,1,1,13,1,7471,True,False
4189,3042,1,2026-05-29,1,1,1,13,1,7472,True,False
4190,3043,2,2025-03-08,1,8,20,218,15,7473,True,False
4191,3044,1,2025-04-07,1,4,10,103,8,7475,True,False
4192,3047,1,2024-11-10,1,2,4,40,4,7481,True,False
4193,3048,1,2025-04-24,1,29,89,1031,57,7486,True,False
4194,3048,1,2025-04-29,1,29,89,1031,57,7487,True,False
4195,3048,1,2025-05-01,1,29,89,1031,57,7488,True,False
4196,3049,1,2024-09-19,1,19,52,604,38,7489,True,False
4197,3049,2,2024-09-11,1,19,52,604,38,7491,True,False
4198,3050,1,2026-05-21,1,16,41,476,32,7492,True,False
4199,3050,1,2026-06-12,1,16,41,476,32,7493,True,False
4200,3051,1,2025-07-20,1,22,64,748,44,7494,True,False
4201,3052,2,2026-02-18,1,4,11,112,7,7495,True,True
4202,3054,1,2026-03-04,1,21,62,718,42,7500,True,False
4203,3055,1,2025-07-01,1,4,11,114,8,7501,True,False
4204,3055,2,2025-06-19,1,4,11,114,8,7503,True,False
4205,3056,1,2026-07-18,1,3,6,68,6,7504,True,False
4206,3056,1,2026-07-09,1,3,6,68,6,7505,True,False
4207,3056,2,2026-07-20,1,3,6,68,6,7506,True,False
4208,3057,1,2024-10-15,1,30,91,1054,60,7508,True,False
4209,3059,1,2025-02-17,1,4,10,104,7,7511,True,False
4210,3060,1,2025-05-28,1,15,39,450,30,7513,True,False
4211,3060,1,2025-06-07,1,15,39,450,30,7514,True,False
4212,3062,2,2025-01-02,1,21,61,710,42,7517,True,False
4213,3062,1,2024-12-19,1,21,61,710,42,7518,True,False
4214,3064,2,2025-12-08,1,4,10,102,8,7520,True,False
4215,3064,1,2025-11-19,1,4,10,102,8,7521,True,False
4216,3065,1,2026-05-04,1,4,10,111,7,7523,True,False
4217,3066,2,2026-05-17,1,27,84,974,53,7526,True,False
4218,3066,1,2026-05-27,1,27,84,974,53,7528,True,False
4219,3067,2,2026-06-17,1,4,11,119,7,7529,True,False
4220,3068,1,2024-11-20,1,4,11,120,8,7531,True,False
4221,3070,1,2026-05-28,1,4,10,106,7,7538,True,False
4222,3071,1,2025-01-29,1,12,32,366,24,7542,True,False
4223,3073,1,2024-12-24,1,4,9,97,7,7546,True,False
4224,3074,1,2026-06-01,1,10,27,298,20,7550,True,False
4225,3075,1,2026-03-16,1,16,43,504,31,7551,True,False
4226,3075,1,2026-03-09,1,16,43,504,31,7552,True,False
4227,3075,1,2026-03-12,1,16,43,504,31,7553,True,False
4228,3076,1,2025-07-16,1,4,11,119,7,7554,True,False
4229,3076,1,2025-07-10,1,4,11,119,7,7555,True,False
4230,3076,1,2025-07-04,1,4,11,119,7,7556,True,False
4231,3077,1,2026-03-03,1,28,87,1010,56,7557,True,False
4232,3077,1,2026-03-12,1,28,87,1010,56,7558,True,False
4233,3078,1,2026-06-10,1,1,2,23,2,7561,True,False
4234,3078,1,2026-06-21,1,1,2,23,2,7562,True,False
4235,3079,1,2024-11-05,1,4,10,109,8,7563,True,False
4236,3079,1,2024-10-12,1,4,10,109,8,7565,True,False
4237,3080,1,2024-11-11,1,14,36,416,27,7567,True,False
4238,3080,1,2024-11-25,1,14,36,416,27,7568,True,False
4239,3080,1,2024-11-08,1,14,36,416,27,7569,True,False
4240,3081,1,2026-07-26,1,12,31,354,23,7571,True,False
4241,3081,1,2026-07-29,1,12,31,354,23,7572,True,False
4242,3081,2,2026-07-10,1,12,31,354,23,7573,True,False
4243,3082,1,2024-07-26,1,3,5,55,5,7574,True,False
4244,3082,1,2024-08-13,1,3,5,55,5,7575,True,False
4245,3083,1,2026-01-27,1,4,10,108,8,7577,True,False
4246,3083,2,2026-02-06,1,4,10,108,8,7578,True,False
4247,3083,2,2026-01-17,1,4,10,108,8,7579,True,False
4248,3084,1,2025-12-07,1,11,29,330,22,7580,True,False
4249,3084,1,2025-12-02,1,11,29,330,22,7582,True,False
4250,3086,1,2026-03-22,1,4,9,97,7,7586,True,False
4251,3087,1,2024-12-16,1,4,9,98,7,7587,True,False
4252,3087,1,2024-12-11,1,4,9,98,7,7588,True,False
4253,3087,2,2024-12-04,1,4,9,98,7,7589,True,False
4254,3087,2,2024-11-18,1,4,9,98,7,7590,True,False
4255,3088,1,2024-08-02,1,4,11,118,8,7591,True,False
4256,3090,1,2025-08-12,1,15,39,449,30,7595,True,False
4257,3091,1,2026-01-22,1,4,10,103,8,7599,True,False
4258,3092,1,2026-07-21,1,4,11,120,7,7602,True,False
4259,3093,1,2026-05-20,1,4,10,103,7,7604,True,False
4260,3093,1,2026-06-05,1,4,10,103,7,7605,True,False
4261,3093,1,2026-06-02,1,4,10,103,7,7606,True,False
4262,3094,1,2024-12-26,1,11,30,343,21,7607,True,False
4263,3095,1,2025-11-17,1,13,34,379,26,7609,True,False
4264,3096,1,2025-07-15,1,4,10,108,7,7611,True,False
4265,3096,1,2025-08-04,1,4,10,108,7,7614,True,False
4266,3097,1,2025-06-20,1,15,39,445,30,7615,True,False
4267,3097,1,2025-07-07,1,15,39,445,30,7617,True,False
4268,3098,1,2025-07-14,1,13,35,394,25,7618,True,False
4269,3100,1,2026-03-31,1,4,11,120,7,7622,True,False
4270,3100,1,2026-04-18,1,4,11,120,7,7623,True,False
4271,3100,1,2026-04-10,1,4,11,120,7,7624,True,False
4272,3101,1,2024-10-28,1,4,10,105,7,7626,True,False
4273,3102,1,2025-10-01,1,15,39,449,29,7629,True,False
4274,3102,1,2025-09-20,1,15,39,449,29,7630,True,False
4275,3102,2,2025-09-16,1,15,39,449,29,7631,True,False
4276,3102,1,2025-09-21,1,15,39,449,29,7632,True,False
4277,3103,1,2025-05-11,1,30,92,1068,59,7633,True,False
4278,3104,1,2025-07-23,1,14,37,425,27,7635,True,False
4279,3105,1,2026-05-08,1,4,10,109,8,7637,True,False
4280,3106,1,2024-09-27,1,29,90,1044,57,7638,True,False
4281,3106,1,2024-09-07,1,29,90,1044,57,7640,True,False
4282,3107,1,2024-08-28,1,1,2,21,1,7641,True,False
4283,3107,1,2024-09-03,1,1,2,21,1,7642,True,False
4284,3108,1,2026-07-18,1,4,11,118,7,7643,True,False
4285,3110,1,2026-04-09,1,4,11,115,8,7645,True,False
4286,3111,1,2024-08-11,1,22,65,761,44,7647,True,True
4287,3111,1,2024-08-13,1,22,65,761,44,7648,True,False
4288,3112,1,2026-02-10,1,4,9,101,7,7649,True,False
